Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand
N2188-1.Q2.I.170307_0316.C.060390.061035N3413.0060.nh.fits,2017-03-07T03:16:00.000,C,557,431.136666667,92.6547476041,-34.1410774412,50.4456874977,32.5404076446,19.3517349318,0.0349540685127,22.120072381,2.426952994,1.37708107665,0.0307310225159,0.00906487194477
N2188-1.Q2.I.161030_0809.C.034224.061035N3413.0060.nh.fits,2016-10-30T08:09:00.000,C,558,303.339988426,92.6549796087,-34.1411723774,0.473545871688,0.715204991847,24.4447194515,1.54811763375,22.9052660687,2.04561086537,1.49901400404,1.39820053187,0.242403848063
N2188-1.Q2.I.161212_1558.A.037418.061035N3413.0060.nh.fits,2016-12-12T15:58:00.000,A,559,346.665578704,92.6548360076,-34.1415560911,12.1927781855,1.06992609174,20.9009390185,1.03442852182,19.7835792344,4.49425091486,1.55590159698,0.93464399805,0.15971761081
N2188-1.Q2.I.161207_0720.C.041834.061035N3413.0060.nh.fits,2016-12-07T07:20:00.000,C,560,341.30556713,92.65487401,-34.1411144026,-0.187655158066,-0.225461592303,nan,nan,22.6686128076,2.13213384273,1.45224056697,-4.43534523902,-0.766987088535
N2188-1.Q2.I.170111_0219.C.048558.061035N3413.0060.nh.fits,2017-01-11T02:19:00.000,C,561,376.097013889,92.6547366971,-34.1410838155,38.3357669056,41.8757257135,19.6512152941,0.0273662677734,22.8560974698,2.45539554525,1.24031632183,0.0238801831601,0.00768029242962
N2188-1.Q2.I.161219_1622.A.038393.061035N3413.0060.nh.fits,2016-12-19T16:22:00.000,A,562,353.681944444,92.6548852947,-34.1411135829,-1.46269792314,-0.463618951889,nan,nan,21.2186042157,4.13899078755,1.58070745066,-2.15694374858,-0.369664187234
N2188-1.Q2.I.161121_1609.A.034115.061035N3413.0060.nh.fits,2016-11-21T16:09:00.000,A,563,325.673414352,92.6547887229,-34.1411465894,-4.90261512113,-1.05245218429,nan,nan,20.7960084873,5.35754240164,2.1233052824,-0.950161931272,-0.161839087431
N2188-1.Q2.I.170220_0430.C.056890.061035N3413.0060.nh.fits,2017-02-20T04:30:00.000,C,564,416.187581019,92.654733445,-34.1410875994,48.7258304146,34.1965320124,19.3895776989,0.0333048419706,22.214706644,2.83362126039,1.21404945697,0.0292427313868,0.00876602753845
N2188-1.Q2.I.170109_0748.C.048223.061035N3413.0060.nh.fits,2017-01-09T07:48:00.000,C,565,374.325694444,92.6547432664,-34.1410824472,42.4834806436,31.9875109242,19.5391400647,0.0355340049943,22.312944452,2.8183243214,1.33926256374,0.031262201125,0.00914272273795
N2188-1.Q2.I.161201_0415.C.040296.061035N3413.0060.nh.fits,2016-12-01T04:15:00.000,C,566,335.17755787,92.6544942986,-34.1415703474,2.10069825105,1.56128128153,22.8194513845,0.709219445473,22.1404761707,3.10692783799,1.40638822861,0.640499576745,0.111281326021
N2188-1.Q2.I.161025_0714.C.032858.061035N3413.0060.nh.fits,2016-10-25T07:14:00.000,C,567,298.301377315,92.6552650906,-34.1406340323,0.353762597805,0.181770043801,24.7628646042,6.0900662696,21.6937762469,3.34610836671,1.46073438697,5.50145656067,0.946969989107
N2188-1.Q2.I.170111_0323.C.048588.061035N3413.0060.nh.fits,2017-01-11T03:23:00.000,C,568,376.14125,92.6547284508,-34.1410917393,41.3617081891,9.60653915468,19.5683335859,0.115873361331,20.8560228648,2.02889171208,1.42634935827,0.104095760596,0.0211039578031
N2188-1.Q2.I.170327_2032.S.000212.061035N3413.0060.nh.fits,2017-03-27T20:32:00.000,S,569,451.856030093,92.6547315984,-34.1410847944,50.5660368902,27.4641892605,19.3491353333,0.0412100276219,21.8485767128,3.3501079475,1.60633992413,0.0364110511515,0.0100573230372
N2188-1.Q2.I.161217_1310.A.037921.061035N3413.0060.nh.fits,2016-12-17T13:10:00.000,A,570,351.548726852,92.6548305886,-34.1413384213,2.18588851662,0.660756239643,22.7760833758,1.67524631887,21.1603515047,4.06138127624,1.51430955683,1.51341741478,0.259996945304
N2188-1.Q2.I.161201_0626.C.040356.061035N3413.0060.nh.fits,2016-12-01T06:26:00.000,C,571,335.268506944,92.6548309655,-34.1414826569,1.74944859992,2.35261015597,23.0190611512,0.470839078679,22.9649320281,2.03597800755,1.55830321417,0.425059798992,0.0747775205517
N2188-1.Q2.I.161220_0730.C.044155.061035N3413.0060.nh.fits,2016-12-20T07:30:00.000,C,572,354.312638889,92.6548239604,-34.1411987203,-1.68501321534,-1.35693248987,nan,nan,22.238091406,2.57083419207,1.52275271223,-0.736956338996,-0.127947444437
N2188-1.Q2.I.170201_2027.S.054102.061035N3413.0060.nh.fits,2017-02-01T20:27:00.000,S,573,397.852361111,92.6547595169,-34.1411028859,71.5856254528,26.6517083983,18.9699064639,0.0424253934529,21.4096446736,3.66982494882,1.8877310473,0.0375210468708,0.0102221147559
N2188-1.Q2.I.161119_0753.C.038139.061035N3413.0060.nh.fits,2016-11-19T07:53:00.000,C,574,323.328784722,92.6546400124,-34.1415221168,1.95123344589,1.56108434733,22.8999721436,0.709303052499,22.212110884,2.74360591186,1.50088751326,0.640580377164,0.111263966772
N2188-1.Q2.I.170417_1917.S.005002.061035N3413.0060.nh.fits,2017-04-17T19:17:00.000,S,575,472.80380787,92.6547753035,-34.1411235931,19.4857486094,7.37839857261,20.3894595898,0.150487705355,21.4301273578,4.08521530036,1.87396981694,0.135530764591,0.025679872857
N2188-1.Q2.I.170130_2032.S.053620.061035N3413.0060.nh.fits,2017-01-30T20:32:00.000,S,576,395.855972222,92.6547587931,-34.1410927486,64.1798246093,29.5788273425,19.0890438361,0.0383305608248,21.6753335257,3.87582625421,1.72021385483,0.033807966368,0.00956539864343
N2188-1.Q2.I.170109_0642.C.048192.061035N3413.0060.nh.fits,2017-01-09T06:42:00.000,C,577,374.279861111,92.6547132533,-34.1410779474,66.2586142417,5.39017107941,19.0542681535,0.205813067062,19.7920139963,2.46450988797,1.49427081123,0.185522868434,0.0342357340756
N2188-1.Q2.I.161130_0511.C.040092.061035N3413.0060.nh.fits,2016-11-30T05:11:00.000,C,578,334.216064815,92.6547152223,-34.1410570001,0.162452997745,0.180785323419,25.611880876,6.12368836733,22.6384306733,2.56467251421,1.43122874339,5.53142246887,0.954557104694
N2188-1.Q2.I.170330_0029.C.000603.061035N3413.0060.nh.fits,2017-03-30T00:29:00.000,C,579,454.020300926,92.6547805654,-34.1411187276,47.6813982237,11.6364953122,19.4132162897,0.0957614427583,20.9131266388,5.74002305635,1.86807542618,0.0859365275514,0.0178865277941
N2188-1.Q2.I.170418_1926.S.005311.061035N3413.0060.nh.fits,2017-04-18T19:26:00.000,S,580,473.810416667,92.6547306381,-34.1410811354,19.9808649459,7.11595825066,20.362085851,0.156032734198,21.3876106318,3.68197585248,1.85955331816,0.140529211214,0.0266021444068
N2188-1.Q2.I.170303_2007.S.059880.061035N3413.0060.nh.fits,2017-03-03T20:07:00.000,S,581,427.838263889,92.6547547998,-34.1410898524,59.3555780016,40.1303967411,19.1742935486,0.0285098113743,22.1159373962,3.11395680246,1.57955257385,0.0249187668503,0.00787351883284
N2188-1.Q2.I.161203_0421.C.040773.061035N3413.0060.nh.fits,2016-12-03T04:21:00.000,C,582,337.181319444,92.6547930275,-34.1411349044,-0.865661922449,-0.41276324371,nan,nan,21.6484054274,3.4158983782,1.41777917877,-2.42269634043,-0.417335245735
N2188-1.Q2.I.170110_0751.C.048467.061035N3413.0060.nh.fits,2017-01-10T07:51:00.000,C,583,375.327361111,92.654759086,-34.1410993387,47.9795180928,28.8401731444,19.4064165587,0.0392992108098,21.9271288155,3.03694447441,1.35491810964,0.0346738556316,0.00976628346225
N2188-1.Q2.I.161208_0709.C.042081.061035N3413.0060.nh.fits,2016-12-08T07:09:00.000,C,584,342.298344907,92.6547677221,-34.1411840728,3.86790212184,1.27877707207,22.1534905385,0.865433614986,21.2392117925,5.57495390254,1.52751068672,0.781997129789,0.133353798385
N2188-1.Q2.I.170408_0158.C.003091.061035N3413.0060.nh.fits,2017-04-08T01:58:00.000,C,585,463.082222222,92.6547621085,-34.1411177424,41.562286222,12.2801325985,19.563055968,0.0908140792264,21.1367759259,5.20777258581,1.32648833176,0.0814323454554,0.0172690035076
N2188-1.Q2.I.170111_0537.C.048648.061035N3413.0060.nh.fits,2017-01-11T05:37:00.000,C,586,376.234305556,92.6547379398,-34.1410718548,57.4953246045,16.6758845378,19.2090320173,0.0671958326388,21.0049578747,2.50259061646,1.12930964256,0.0599668340071,0.0140641170245
N2188-1.Q2.I.170116_0130.C.049733.061035N3413.0060.nh.fits,2017-01-16T01:30:00.000,C,587,381.063009259,92.6547525013,-34.1410887046,56.175247686,34.8273937253,19.2343719034,0.0327111444403,22.1117905343,2.89765375668,1.86393682517,0.0287130299754,0.00863778733535
N2188-1.Q2.I.170117_1104.A.041891.061035N3413.0060.nh.fits,2017-01-17T11:04:00.000,A,588,382.461168981,92.6547286945,-34.1410946515,56.3170172385,37.9100808912,19.2316221453,0.0301322466733,22.2579026078,2.87056067362,1.51217466915,0.0263782080252,0.00818951889191
N2188-1.Q2.I.170122_1153.A.042532.061035N3413.0060.nh.fits,2017-01-22T11:53:00.000,A,589,387.495381944,92.6547347794,-34.1410844752,56.8324286775,42.0118457056,19.2216832397,0.0272792965155,22.4199668523,2.77225957302,1.51066576179,0.0238028104504,0.00766048552611
N2188-1.Q2.I.170110_0321.C.048343.061035N3413.0060.nh.fits,2017-01-10T03:21:00.000,C,590,375.139849537,92.6547080424,-34.1410535937,36.6444424092,4.51732052843,19.7004405415,0.245510312211,20.197278989,1.80328060752,1.56209429313,0.221370167051,0.0404928032785
N2188-1.Q2.I.161228_2049.S.048659.061035N3413.0060.nh.fits,2016-12-28T20:49:00.000,S,591,362.86744213,92.6547780633,-34.141093074,46.0082223548,12.945117008,19.452186274,0.0861849309048,21.1063031943,5.82757868504,1.49119269504,0.077249205193,0.0165399190756
N2188-1.Q2.I.170309_1225.A.048491.061035N3413.0060.nh.fits,2017-03-09T12:25:00.000,A,592,433.517743056,92.6547364734,-34.1410590053,60.8630944641,13.8852864431,19.1469316113,0.0804211853675,20.8906903478,5.08645886143,1.70160949341,0.0720186799241,0.0157314200268
N2188-1.Q2.I.161130_0731.C.040151.061035N3413.0060.nh.fits,2016-11-30T07:31:00.000,C,593,334.313275463,92.6548341339,-34.1411853965,-0.311047183952,-0.406876770052,nan,nan,22.8317191482,2.39830125423,1.52523489368,-2.45774660439,-0.424292470622
N2188-1.Q2.I.161206_0803.C.041599.061035N3413.0060.nh.fits,2016-12-06T08:03:00.000,C,594,340.336076389,92.6552203039,-34.1415019584,0.586322873535,0.661227224318,24.2116691983,1.67439379823,22.5890599928,2.34935460586,1.6144041491,1.51233942467,0.261650126954
N2188-1.Q2.I.161207_0354.C.041743.061035N3413.0060.nh.fits,2016-12-07T03:54:00.000,C,595,341.162986111,92.6547954524,-34.1411229726,-2.77293864106,-1.7108632596,nan,nan,21.9749526999,2.80134247764,1.33264570257,-0.584500248273,-0.101794486635
N2188-1.Q2.I.161118_0753.C.037905.061035N3413.0060.nh.fits,2016-11-18T07:53:00.000,C,596,322.328912037,92.655550255,-34.1404199534,0.30884649099,0.0779243887411,24.9109953427,14.2075369607,20.9794784104,2.43609009924,1.51663049786,12.8329527656,2.21739175517
N2188-1.Q2.I.170216_0329.C.055814.061035N3413.0060.nh.fits,2017-02-16T03:29:00.000,C,597,412.145185185,92.6547502326,-34.1410911788,65.5653968228,37.9402877284,19.0657421018,0.0301033609185,22.0066602986,3.20294192455,1.69771460816,0.0263572065441,0.00816785179393
N2188-1.Q2.I.170317_0159.C.062595.061035N3413.0060.nh.fits,2017-03-17T01:59:00.000,C,598,441.082673611,92.654773954,-34.1410944264,49.804935499,35.4749668164,19.3656807097,0.032133556265,22.2058697447,2.93489817194,1.44244774573,0.0281888917662,0.00854205480097
N2188-1.Q2.I.170419_0943.A.055125.061035N3413.0060.nh.fits,2017-04-19T09:43:00.000,A,599,474.405289352,92.6547801437,-34.1411158942,15.9719156449,4.14420323067,20.6063961296,0.267354575975,21.0349374951,5.12608965856,1.67852037167,0.241300907398,0.0427946963664
N2188-1.Q2.I.170301_0226.C.058997.061035N3413.0060.nh.fits,2017-03-01T02:26:00.000,C,600,425.101446759,92.6547412232,-34.1410877498,63.0138828802,29.1206020423,19.1090450948,0.0389282145011,21.6517894484,3.18747855083,1.51061434025,0.0343399493784,0.00969739901
N2188-1.Q2.I.170227_1900.S.058877.061035N3413.0060.nh.fits,2017-02-27T19:00:00.000,S,601,423.791701389,92.6547499913,-34.1410880183,58.6618069406,40.0889030253,19.1871200773,0.0285375204564,22.2031929218,2.78658214992,2.0212753724,0.0249445588314,0.00787619085421
N2188-1.Q2.I.170415_0020.C.004720.061035N3413.0060.nh.fits,2017-04-15T00:20:00.000,C,602,470.014409722,92.6547422523,-34.1410947789,19.8568630471,20.3111771777,20.3688774043,0.0553540948365,22.6545277512,2.66704868433,1.40992745204,0.0492339755225,0.0122681724338
N2188-1.Q2.I.170131_1928.S.053840.061035N3413.0060.nh.fits,2017-01-31T19:28:00.000,S,603,396.811388889,92.6547222621,-34.1411028855,65.2192861152,43.1519256671,19.0715163189,0.0265729008253,22.1688210028,2.96912347074,1.92415540512,0.0231739368415,0.00750085104476
N2188-1.Q2.I.161129_0728.C.039909.061035N3413.0060.nh.fits,2016-11-29T07:28:00.000,C,604,333.311701389,92.6548450911,-34.1410361298,16.5407064444,0.942315379189,20.5682211494,1.17495828491,19.3443855357,2.40774789407,1.58782139361,1.06121583292,0.183752288244
N2188-1.Q2.I.170121_2133.S.052101.061035N3413.0060.nh.fits,2017-01-21T21:33:00.000,S,605,386.897210648,92.6547623007,-34.1410930421,61.5419842953,24.7790807441,19.1348301376,0.045558111239,21.5327959457,3.8792373535,1.64348529786,0.0403566221979,0.0107354962057
N2188-1.Q2.I.161130_0411.C.040065.061035N3413.0060.nh.fits,2016-11-30T04:11:00.000,C,606,334.174386574,92.6547942643,-34.141183486,-1.09355008367,-1.219394873,nan,nan,22.5762339255,2.89118058633,1.21125378621,-0.820078894982,-0.142425794904
N2188-1.Q2.I.161115_0036.S.041241.061035N3413.0060.nh.fits,2016-11-15T00:36:00.000,S,607,319.025416667,92.6548868421,-34.1411458327,1.1268162737,0.165736279771,23.4989739196,6.67656088134,20.3574515404,7.92539809428,1.84117511566,6.03368195172,1.02403194153
N2188-1.Q2.I.170219_0439.C.056621.061035N3413.0060.nh.fits,2017-02-19T04:39:00.000,C,608,415.193831019,92.6547475801,-34.1411023493,54.2186152954,43.6752139976,19.2730480976,0.0262685653846,22.4238619888,2.97996661961,1.3736173106,0.0228962816314,0.00745267783607
N2188-1.Q2.I.161115_1719.A.033017.061035N3413.0060.nh.fits,2016-11-15T17:19:00.000,A,609,319.722025463,92.6553697417,-34.1413587725,2.12827649016,0.990849473702,22.8052224775,1.11731643878,21.5723818487,3.01343021289,1.62578004248,1.0092350317,0.174269234494
N2188-1.Q2.I.170217_0217.C.056041.061035N3413.0060.nh.fits,2017-02-17T02:17:00.000,C,610,413.095671296,92.6547443784,-34.1410857758,50.2390243779,45.8030133474,19.3562134464,0.0250883605717,22.5689051209,2.44761951946,1.6640351269,0.0218326246881,0.00722437332702
N2188-1.Q2.I.161024_1626.A.029353.061035N3413.0060.nh.fits,2016-10-24T16:26:00.000,A,611,297.685023148,92.6543346065,-34.140654353,0.86351465176,0.689436722638,23.7893194195,1.60568907336,22.2162561765,2.97992739394,1.78674564495,1.45045943618,0.249899029314
N2188-1.Q2.I.161121_1724.A.034145.061035N3413.0060.nh.fits,2016-11-21T17:24:00.000,A,612,325.725081019,92.6548682813,-34.1411186858,299696.286893,1.10646630976,9.87180535125,1.22043262142,8.31573625926,5.53231788796,1.11698019778,0.903778082695,0.659282261231
N2188-1.Q2.I.161217_2137.S.046477.061035N3413.0060.nh.fits,2016-12-17T21:37:00.000,S,613,351.900891204,92.6553128832,-34.1414797847,1.26053439251,1.10460609609,23.3766355281,1.00225336741,22.2974937789,2.62900029391,2.01923078819,0.905300091626,0.156335840963
N2188-1.Q2.I.170223_2053.S.057870.061035N3413.0060.nh.fits,2017-02-23T20:53:00.000,S,614,419.8703125,92.6547438722,-34.1410966218,65.0440118816,30.5017852649,19.0744521442,0.0372102184151,21.7206005607,3.48843281579,1.60258146253,0.0327849662344,0.00940810647143
N2188-1.Q2.I.170418_1822.S.005281.061035N3413.0060.nh.fits,2017-04-18T18:22:00.000,S,615,473.765648148,92.6546995257,-34.1410531118,20.3338217894,8.24561822386,20.3429827727,0.134765206822,21.4655025239,3.89797601176,1.77039780291,0.121276534136,0.023489596727
N2188-1.Q2.I.161129_0238.C.039781.061035N3413.0060.nh.fits,2016-11-29T02:38:00.000,C,616,333.109849537,92.6548436528,-34.1411139815,-3.04850789545,-0.974752189919,nan,nan,21.2209024556,4.96078624584,1.13790862325,-1.02590177313,-0.176926991486
N2188-1.Q2.I.161217_0143.S.046346.061035N3413.0060.nh.fits,2016-12-17T01:43:00.000,S,617,351.071886574,92.6548001233,-34.1411542274,-4.47165703914,-1.40927031855,nan,nan,21.2114733192,3.71868455993,1.71623487439,-0.70958707271,-0.122193006256
N2188-1.Q2.I.161119_0109.S.041888.061035N3413.0060.nh.fits,2016-11-19T01:09:00.000,S,618,323.048310185,92.6548826812,-34.1411637837,-2.10310202021,-0.779826427015,nan,nan,21.4082529762,3.61276528829,1.85878406626,-1.28233663974,-0.219414771155
N2188-1.Q2.I.170212_0221.C.054734.061035N3413.0060.nh.fits,2017-02-12T02:21:00.000,C,619,408.098287037,92.6547363111,-34.1410737891,55.0812425594,15.8040507177,19.2558275665,0.0708409562751,21.1232510356,2.01553222983,1.54392696556,0.0632749171628,0.0145900861699
N2188-1.Q2.I.161218_2128.S.046721.061035N3413.0060.nh.fits,2016-12-18T21:28:00.000,S,620,352.894618056,92.6548493866,-34.1412079424,-2.3576577598,-1.37927121595,nan,nan,21.892913435,2.86081535649,1.61121128652,-0.725020567702,-0.125640501351
N2188-1.Q2.I.170416_1015.A.054263.061035N3413.0060.nh.fits,2017-04-16T10:15:00.000,A,621,471.427118056,92.6548108853,-34.1411863057,18.8675989898,4.23709193729,20.4246287406,0.261507868165,20.8177705225,5.23020404896,1.70483981289,0.236010927967,0.0419322487109
N2188-1.Q2.I.170112_0140.C.048783.061035N3413.0060.nh.fits,2017-01-12T01:40:00.000,C,622,377.07005787,92.6547131667,-34.1410762721,64.1688939831,17.7555252608,19.089229654,0.0631745321006,21.1095427648,2.88504779587,1.15508920543,0.0563204965954,0.01346591046
N2188-1.Q2.I.161227_1200.A.039856.061035N3413.0060.nh.fits,2016-12-27T12:00:00.000,A,623,361.500092593,92.6547158851,-34.1411054916,42.3591767999,14.029740502,19.5423367843,0.0796275184707,21.333716444,3.93430502465,1.63048139434,0.0712771558288,0.015716420321
N2188-1.Q2.I.170111_0747.C.048708.061035N3413.0060.nh.fits,2017-01-11T07:47:00.000,C,624,376.324340278,92.6547672727,-34.141087883,52.902830643,24.9463883591,19.2998499108,0.0452705565482,21.725511217,3.43855347296,1.25776605298,0.0400859629701,0.0107274605878
N2188-1.Q2.I.161216_0050.S.046075.061035N3413.0060.nh.fits,2016-12-16T00:50:00.000,S,625,350.035196759,92.6545943375,-34.1412991963,6.25124462488,1.74470415722,21.6297611,0.634424671629,21.0833878363,4.30389967293,1.74723168107,0.573163075162,0.0983231865583
N2188-1.Q2.I.170327_0926.A.050424.061035N3413.0060.nh.fits,2017-03-27T09:26:00.000,A,626,451.393402778,92.6547325294,-34.141091199,44.3341518314,34.1427548058,19.4926220617,0.0333532017683,22.4374940864,2.79856036331,1.49419967442,0.0292887907167,0.00876674500798
N2188-1.Q2.I.161227_2049.S.048538.061035N3413.0060.nh.fits,2016-12-27T20:49:00.000,S,627,361.867731481,92.6547723934,-34.1411200029,37.0836773438,11.3354145505,19.6874417554,0.0982778689805,21.1829916238,6.18079325538,1.55682440201,0.0882190938449,0.0182393148151
N2188-1.Q2.I.161216_0742.C.043205.061035N3413.0060.nh.fits,2016-12-16T07:42:00.000,C,628,350.321238426,92.654789654,-34.1412040259,-1.07359340529,-0.907916201975,nan,nan,22.2689685249,2.36710997569,1.42051666777,-1.10142323468,-0.191196565838
